"https://wormyeeee.tistory.com/236","wormy's Life :: 스타듀밸리:: 농장 건물 정리! (feat.집 업그레이드, 마법 건물)","1601-01-01 09:00:00"
"http://www.kimyoung.co.kr/data1/data_sub25.asp?idx=93135&cate=&nextpage=2","대학편입 No.1 김영편입","1601-01-01 09:00:00"
"https://m.post.naver.com/viewer/postView.nhn?volumeNo=16639760&memberNo=42458017&navigationType=push","Java SE 설치 및 환경 설정 : 네이버 포스트","1601-01-01 09:00:00"
"https://m.post.naver.com/viewer/postView.nhn?volumeNo=16640519&memberNo=42458017&navigationType=push","이클립스 설치 및 실행 - 자바 실행 환경 eclipse : 네이버 포스트","1601-01-01 09:00:00"
"http://parosa.net/221487844886","파로사b : 네이버 블로그","1601-01-01 09:00:00"
"https://terms.naver.com/list.nhn?cid=58430&categoryId=58430","데이터베이스 개론 : 네이버 지식백과","1601-01-01 09:00:00"
"https://www.acmicpc.net/","Baekjoon Online Judge","1601-01-01 09:00:00"
"https://codingcompetitions.withgoogle.com/kickstart","Kick Start - Google’s Coding Competitions","1601-01-01 09:00:00"
"https://app.slack.com/client/TR93Q104D/CQXKEN4H1","Slack | 2019_겨울_3분반 | CS496 몰입캠프","1601-01-01 09:00:00"
"https://blog.roto.codes/deploy-react-app-to-firebase/","create-react-app firebase로 배포하기","1601-01-01 09:00:00"
"http://localhost:3000/","React App","1601-01-01 09:00:00"
"https://chanspark.github.io/2017/12/06/Firebase-%EA%B3%B5%EB%B6%80.html","Firebase & React 시작하기","1601-01-01 09:00:00"
